onset	duration	trial_type
0.0181879997253417	1.5	t_1
5.906142950057983	1.5	t_2
12.726845979690552	1.5	t_3
20.415451049804688	1.5	t_4
27.436979055404667	1.5	t_5
34.358640909194946	1.5	t_6
40.179518938064575	1.5	t_7
46.016685962677	1.5	t_8
51.83668398857117	1.5	t_9
63.17212796211242	1.5	t_10
73.40143108367921	1.5	t_11
81.05668997764587	1.5	t_12
87.94469404220581	1.5	t_13
96.40037393569946	1.5	t_14
102.59913802146912	1.5	t_15
112.59459590911864	1.5	t_16
119.98342895507812	1.5	t_17
130.00671195983887	1.5	t_18
141.26410293579102	1.5	t_19
147.61863493919373	1.5	t_20
156.4911758899689	1.5	t_21
163.5626809597015	1.5	t_22
173.7059509754181	1.5	t_23
182.87891387939453	1.5	t_24
189.9672498703003	1.5	t_25
201.7413980960845	1.5	t_26
207.6122589111328	1.5	t_27
213.5497159957885	1.5	t_28
221.65514302253723	1.5	t_29
237.4165880680084	1.5	t_30
243.8211328983307	1.5	t_31
251.1431789398193	1.5	t_32
257.14662909507746	1.5	t_33
264.6684150695801	1.5	t_34
275.64309096336365	1.5	t_35
281.59637188911444	1.5	t_36
291.1376450061798	1.5	t_37
296.97413587570185	1.5	t_38
305.4298250675201	1.5	t_39
312.5349230766296	1.5	t_40
320.7407720088959	1.5	t_41
329.8303470611572	1.5	t_42
336.2346789836884	1.5	t_43
344.4846420288086	1.5	t_44
350.59422707557684	1.5	t_45
361.2021079063416	1.5	t_46
367.3393790721893	1.5	t_47
373.2762179374695	1.5	t_48
382.9957089424133	1.5	t_49
391.0232679843904	1.5	t_50
397.8771979808807	1.5	t_51
405.9329550266266	1.5	t_52
412.77083492279047	1.5	t_53
419.3924748897552	1.5	t_54
431.18410897254944	1.5	t_55
439.2722671031952	1.5	t_56
446.57777905464167	1.5	t_57
452.2308609485625	1.5	t_58
457.8518950939177	1.5	t_59
473.5628130435944	1.5	t_60
